timestamp,iso_timestamp,record_number,operation_mode,state,ax,ay,az,pitch,roll,gx,gy,gz,latitude,longitude,gps_altitude,gps_time,pressure,temperature,agl_altitude,velocity,pyro1_state,pyro2_state,battery_voltage,wifi_rssi,kalman_altitude,kalman_vertical_velocity,communication_mode,raw_data
1755081223.846583,2025-08-13T13:33:43.846583,113,0,0,-0.55,-0.06,0.69,-32.8,-4.9,-99.33,5.52,14.7,0,0,0,7298,853.65,29.22,-3.05,0,0,0,0,-58,,,BEACON,"{""record_number"": 113, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -58, ""acc_data"": {""ax"": -0.55, ""ay"": -0.06, ""az"": 0.69, ""pitch"": -32.8, ""roll"": -4.9}, ""gyro_data"": {""gx"": -99.33, ""gy"": 5.52, ""gz"": 14.7}, ""gps_data"": {""latitude"": 0, ""longitude"": 0, ""gps_altitude"": 0, ""time"": 7298}, ""alt_data"": {""pressure"": 853.65, ""temperature"": 29.22, ""AGL"": -3.05, ""velocity"": 0}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -58}, ""communication_mode"": ""BEACON"", ""timestamp"": 53036, ""packets_received"": 1, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0}"
1755081223.958212,2025-08-13T13:33:43.958212,117,0,0,-0.48,-0.18,0.81,-27.43,-13.08,21.71,-31.8,-0.98,0,0,0,7298,853.73,29.24,-3.82,0,0,0,0,-58,,,BEACON,"{""record_number"": 117, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -58, ""acc_data"": {""ax"": -0.48, ""ay"": -0.18, ""az"": 0.81, ""pitch"": -27.43, ""roll"": -13.08}, ""gyro_data"": {""gx"": 21.71, ""gy"": -31.8, ""gz"": -0.98}, ""gps_data"": {""latitude"": 0, ""longitude"": 0, ""gps_altitude"": 0, ""time"": 7298}, ""alt_data"": {""pressure"": 853.73, ""temperature"": 29.24, ""AGL"": -3.82, ""velocity"": 0}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -58}, ""communication_mode"": ""BEACON"", ""timestamp"": 53149, ""packets_received"": 2, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0}"
1755081224.075389,2025-08-13T13:33:44.075389,121,0,0,-0.58,-0.06,0.7,-36.02,-4.75,-54.57,54.09,-52.9,0,0,0,7497,853.67,29.22,-3.27,0,0,0,0,-58,,,BEACON,"{""record_number"": 121, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -58, ""acc_data"": {""ax"": -0.58, ""ay"": -0.06, ""az"": 0.7, ""pitch"": -36.02, ""roll"": -4.75}, ""gyro_data"": {""gx"": -54.57, ""gy"": 54.09, ""gz"": -52.9}, ""gps_data"": {""latitude"": 0, ""longitude"": 0, ""gps_altitude"": 0, ""time"": 7497}, ""alt_data"": {""pressure"": 853.67, ""temperature"": 29.22, ""AGL"": -3.27, ""velocity"": 0}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -58}, ""communication_mode"": ""BEACON"", ""timestamp"": 53261, ""packets_received"": 3, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0}"
1755081224.192212,2025-08-13T13:33:44.192212,124,0,0,-0.55,-0.09,0.89,-32.77,-6.05,-14.3,-33.05,-46.28,0,0,0,7497,853.67,29.23,-3.23,0,0,0,0,-59,,,BEACON,"{""record_number"": 124, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -59, ""acc_data"": {""ax"": -0.55, ""ay"": -0.09, ""az"": 0.89, ""pitch"": -32.77, ""roll"": -6.05}, ""gyro_data"": {""gx"": -14.3, ""gy"": -33.05, ""gz"": -46.28}, ""gps_data"": {""latitude"": 0, ""longitude"": 0, ""gps_altitude"": 0, ""time"": 7497}, ""alt_data"": {""pressure"": 853.67, ""temperature"": 29.23, ""AGL"": -3.23, ""velocity"": 0}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -59}, ""communication_mode"": ""BEACON"", ""timestamp"": 53374, ""packets_received"": 4, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0}"
1755081224.316553,2025-08-13T13:33:44.316553,128,0,0,-0.64,-0.03,0.77,-39.82,-2.48,160.85,-48.69,33.29,0,0,0,7698,853.71,29.24,-3.63,0,0,0,0,-60,,,BEACON,"{""record_number"": 128, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -60, ""acc_data"": {""ax"": -0.64, ""ay"": -0.03, ""az"": 0.77, ""pitch"": -39.82, ""roll"": -2.48}, ""gyro_data"": {""gx"": 160.85, ""gy"": -48.69, ""gz"": 33.29}, ""gps_data"": {""latitude"": 0, ""longitude"": 0, ""gps_altitude"": 0, ""time"": 7698}, ""alt_data"": {""pressure"": 853.71, ""temperature"": 29.24, ""AGL"": -3.63, ""velocity"": 0}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -60}, ""communication_mode"": ""BEACON"", ""timestamp"": 53487, ""packets_received"": 5, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0}"
1755081224.410318,2025-08-13T13:33:44.410318,132,0,0,-0.48,0.01,0.69,-28.09,1.06,87.77,-98.66,106.55,0,0,0,7698,853.67,29.24,-3.23,0,0,0,0,-59,,,BEACON,"{""record_number"": 132, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -59, ""acc_data"": {""ax"": -0.48, ""ay"": 0.01, ""az"": 0.69, ""pitch"": -28.09, ""roll"": 1.06}, ""gyro_data"": {""gx"": 87.77, ""gy"": -98.66, ""gz"": 106.55}, ""gps_data"": {""latitude"": 0, ""longitude"": 0, ""gps_altitude"": 0, ""time"": 7698}, ""alt_data"": {""pressure"": 853.67, ""temperature"": 29.24, ""AGL"": -3.23, ""velocity"": 0}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -59}, ""communication_mode"": ""BEACON"", ""timestamp"": 53600, ""packets_received"": 6, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0}"
1755081224.525296,2025-08-13T13:33:44.525296,136,0,0,-0.46,-0.01,0.74,-27.55,0.38,35.27,-2.56,54.73,0,0,0,7903,853.66,29.24,-3.15,0,0,0,0,-60,,,BEACON,"{""record_number"": 136, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -60, ""acc_data"": {""ax"": -0.46, ""ay"": -0.01, ""az"": 0.74, ""pitch"": -27.55, ""roll"": 0.38}, ""gyro_data"": {""gx"": 35.27, ""gy"": -2.56, ""gz"": 54.73}, ""gps_data"": {""latitude"": 0, ""longitude"": 0, ""gps_altitude"": 0, ""time"": 7903}, ""alt_data"": {""pressure"": 853.66, ""temperature"": 29.24, ""AGL"": -3.15, ""velocity"": 0}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -60}, ""communication_mode"": ""BEACON"", ""timestamp"": 53713, ""packets_received"": 7, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0}"
1755081224.642805,2025-08-13T13:33:44.642805,140,0,0,-0.56,0.03,0.82,-34.18,2.29,-16.89,17.23,-18.66,0,0,0,8106,853.69,29.24,-3.45,0,0,0,0,-59,,,BEACON,"{""record_number"": 140, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -59, ""acc_data"": {""ax"": -0.56, ""ay"": 0.03, ""az"": 0.82, ""pitch"": -34.18, ""roll"": 2.29}, ""gyro_data"": {""gx"": -16.89, ""gy"": 17.23, ""gz"": -18.66}, ""gps_data"": {""latitude"": 0, ""longitude"": 0, ""gps_altitude"": 0, ""time"": 8106}, ""alt_data"": {""pressure"": 853.69, ""temperature"": 29.24, ""AGL"": -3.45, ""velocity"": 0}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -59}, ""communication_mode"": ""BEACON"", ""timestamp"": 53826, ""packets_received"": 8, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0}"
1755081224.759064,2025-08-13T13:33:44.759064,144,0,0,-0.51,0.02,0.77,-29.75,1.7,-17.47,-57.84,4.66,0,0,0,8106,853.69,29.24,-3.44,0,0,0,0,-59,,,BEACON,"{""record_number"": 144, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -59, ""acc_data"": {""ax"": -0.51, ""ay"": 0.02, ""az"": 0.77, ""pitch"": -29.75, ""roll"": 1.7}, ""gyro_data"": {""gx"": -17.47, ""gy"": -57.84, ""gz"": 4.66}, ""gps_data"": {""latitude"": 0, ""longitude"": 0, ""gps_altitude"": 0, ""time"": 8106}, ""alt_data"": {""pressure"": 853.69, ""temperature"": 29.24, ""AGL"": -3.44, ""velocity"": 0}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -59}, ""communication_mode"": ""BEACON"", ""timestamp"": 53939, ""packets_received"": 9, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0}"
1755081224.880067,2025-08-13T13:33:44.880067,148,0,0,-0.43,0.04,0.73,-25.12,3.61,-12.9,0.06,4.27,0,0,0,8307,853.72,29.24,-3.74,0,0,0,0,-57,,,BEACON,"{""record_number"": 148, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -57, ""acc_data"": {""ax"": -0.43, ""ay"": 0.04, ""az"": 0.73, ""pitch"": -25.12, ""roll"": 3.61}, ""gyro_data"": {""gx"": -12.9, ""gy"": 0.06, ""gz"": 4.27}, ""gps_data"": {""latitude"": 0, ""longitude"": 0, ""gps_altitude"": 0, ""time"": 8307}, ""alt_data"": {""pressure"": 853.72, ""temperature"": 29.24, ""AGL"": -3.74, ""velocity"": 0}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -57}, ""communication_mode"": ""BEACON"", ""timestamp"": 54052, ""packets_received"": 10, ""kalman_data"": {""altitude"": 0, ""vertical_velocity"": 0}, ""kalman_altitude"": 0, ""kalman_vertical_velocity"": 0}"
